!Ion
Fe+
!MOLECULAR WEIGHT
56.0
!NUMBER OF ENERGY LEVELS
111
!LEVEL + ENERGIES(cm^-1) + WEIGHT + Qnum
   81    82     1  2.85e-09  2.28e-09  1.82e-09  1.45e-09  1.17e-09  9.41e-10  7.60e-10  6.13e-10  4.90e-10  3.88e-10  3.05e-10  2.42e-10  1.95e-10  1.58e-10  1.27e-10  1.02e-10
   82    83     1  6.25e-10  4.98e-10  3.98e-10  3.18e-10  2.55e-10  2.06e-10  1.66e-10  1.34e-10  1.07e-10  8.42e-11  6.61e-11  5.23e-11  4.20e-11  3.40e-11  2.74e-11  2.20e-11
   83    84     1  1.80e-08  1.43e-08  1.14e-08  9.02e-09  7.16e-09  5.67e-09  4.49e-09  3.56e-09  2.82e-09  2.24e-09  1.78e-09  1.41e-09  1.12e-09  8.92e-10  7.08e-10  5.62e-10
   84    85     1  9.73e-09  7.72e-09  6.13e-09  4.86e-09  3.86e-09  3.06e-09  2.42e-09  1.92e-09  1.52e-09  1.21e-09  9.57e-10  7.59e-10  6.01e-10  4.74e-10  3.74e-10  2.94e-10
   85    86     1  3.33e-09  2.64e-09  2.10e-09  1.67e-09  1.32e-09  1.05e-09  8.30e-10  6.57e-10  5.21e-10  4.13e-10  3.28e-10  2.61e-10  2.07e-10  1.64e-10  1.30e-10  1.03e-10
   86    87     1  7.38e-10  5.86e-10  4.65e-10  3.69e-10  2.93e-10  2.32e-10  1.84e-10  1.46e-10  1.15e-10  9.14e-11  7.24e-11  5.73e-11  4.51e-11  3.53e-11  2.76e-11  2.15e-11
   87    88     1  1.35e-08  1.07e-08  8.53e-09  6.77e-09  5.37e-09  4.25e-09  3.37e-09  2.67e-09  2.12e-09  1.68e-09  1.33e-09  1.06e-09  8.40e-10  6.66e-10  5.27e-10  4.18e-10
   88    89     1  7.16e-09  5.69e-09  4.51e-09  3.58e-09  2.84e-09  2.25e-09  1.79e-09  1.41e-09  1.12e-09  8.89e-10  7.05e-10  5.59e-10  4.42e-10  3.49e-10  2.75e-10  2.16e-10
   89    90     1  4.18e-09  3.32e-09  2.64e-09  2.09e-09  1.66e-09  1.32e-09  1.04e-09  8.26e-10  6.55e-10  5.19e-10  4.12e-10  3.27e-10  2.59e-10  2.04e-10  1.61e-10  1.27e-10
   90    91     1  2.45e-09  1.94e-09  1.54e-09  1.22e-09  9.70e-10  7.69e-10  6.09e-10  4.83e-10  3.83e-10  3.03e-10  2.41e-10  1.91e-10  1.51e-10  1.19e-10  9.32e-11  7.31e-11
   91    92     1  9.64e-09  7.66e-09  6.08e-09  4.82e-09  3.83e-09  3.03e-09  2.40e-09  1.91e-09  1.51e-09  1.20e-09  9.48e-10  7.50e-10  5.90e-10  4.62e-10  3.60e-10  2.81e-10
   92    93     1  3.97e-09  3.15e-09  2.50e-09  1.99e-09  1.58e-09  1.25e-09  9.90e-10  7.84e-10  6.21e-10  4.93e-10  3.90e-10  3.09e-10  2.43e-10  1.90e-10  1.48e-10  1.16e-10
   93    94     1  1.61e-09  1.28e-09  1.01e-09  8.04e-10  6.38e-10  5.06e-10  4.01e-10  3.18e-10  2.52e-10  1.99e-10  1.58e-10  1.25e-10  9.84e-11  7.70e-11  6.01e-11  4.68e-11
   94    95     1  7.58e-10  6.02e-10  4.78e-10  3.79e-10  3.01e-10  2.38e-10  1.89e-10  1.50e-10  1.19e-10  9.40e-11  7.44e-11  5.89e-11  4.64e-11  3.63e-11  2.83e-11  2.21e-11
   95    96     1  1.34e-08  1.06e-08  8.44e-09  6.70e-09  5.31e-09  4.21e-09  3.34e-09  2.64e-09  2.09e-09  1.66e-09  1.31e-09  1.04e-09  8.19e-10  6.41e-10  5.00e-10  3.89e-10
   96    97     1  7.31e-09  5.81e-09  4.61e-09  3.66e-09  2.90e-09  2.30e-09  1.82e-09  1.44e-09  1.14e-09  9.07e-10  7.19e-10  5.68e-10  4.48e-10  3.50e-10  2.73e-10  2.13e-10
   97    98     1  3.95e-09  3.13e-09  2.49e-09  1.97e-09  1.57e-09  1.24e-09  9.84e-10  7.80e-10  6.18e-10  4.90e-10  3.88e-10  3.07e-10  2.42e-10  1.89e-10  1.48e-10  1.15e-10
   98    99     1  1.81e-09  1.44e-09  1.14e-09  9.07e-10  7.20e-10  5.71e-10  4.52e-10  3.58e-10  2.84e-10  2.25e-10  1.78e-10  1.41e-10  1.11e-10  8.69e-11  6.78e-11  5.28e-11
   99   100     1  2.12e-08  1.68e-08  1.33e-08  1.06e-08  8.39e-09  6.65e-09  5.26e-09  4.17e-09  3.30e-09  2.62e-09  2.08e-09  1.65e-09  1.30e-09  1.03e-09  8.03e-10  6.28e-10
  100   101     1  9.86e-09  7.83e-09  6.21e-09  4.93e-09  3.91e-09  3.10e-09  2.45e-09  1.94e-09  1.54e-09  1.22e-09  9.70e-10  7.71e-10  6.11e-10  4.82e-10  3.79e-10  2.98e-10
  101   102     1  3.47e-09  2.76e-09  2.19e-09  1.73e-09  1.38e-09  1.09e-09  8.62e-10  6.83e-10  5.41e-10  4.29e-10  3.41e-10  2.71e-10  2.15e-10  1.70e-10  1.34e-10  1.06e-10
  102   103     1  7.82e-10  6.21e-10  4.93e-10  3.91e-10  3.10e-10  2.46e-10  1.94e-10  1.54e-10  1.22e-10  9.66e-11  7.66e-11  6.07e-11  4.79e-11  3.75e-11  2.92e-11  2.28e-11
  103   104     1  1.14e-08  9.02e-09  7.16e-09  5.68e-09  4.50e-09  3.57e-09  2.82e-09  2.23e-09  1.77e-09  1.40e-09  1.12e-09  8.88e-10  7.05e-10  5.59e-10  4.42e-10  3.49e-10
  104   105     1  4.25e-09  3.38e-09  2.68e-09  2.13e-09  1.69e-09  1.33e-09  1.06e-09  8.36e-10  6.62e-10  5.26e-10  4.19e-10  3.34e-10  2.66e-10  2.11e-10  1.68e-10  1.34e-10
  105   106     1  1.34e-09  1.07e-09  8.47e-10  6.72e-10  5.33e-10  4.22e-10  3.34e-10  2.64e-10  2.09e-10  1.66e-10  1.32e-10  1.04e-10  8.22e-11  6.45e-11  5.03e-11  3.92e-11
  106   107     1  3.25e-10  2.58e-10  2.05e-10  1.63e-10  1.29e-10  1.02e-10  8.08e-11  6.39e-11  5.06e-11  4.01e-11  3.18e-11  2.52e-11  1.99e-11  1.56e-11  1.22e-11  9.48e-12
  107   108     1  9.91e-09  7.87e-09  6.24e-09  4.95e-09  3.92e-09  3.11e-09  2.46e-09  1.95e-09  1.54e-09  1.22e-09  9.75e-10  7.76e-10  6.17e-10  4.90e-10  3.89e-10  3.08e-10
  108   109     1  5.44e-09  4.31e-09  3.42e-09  2.72e-09  2.15e-09  1.71e-09  1.35e-09  1.07e-09  8.46e-10  6.72e-10  5.35e-10  4.26e-10  3.39e-10  2.69e-10  2.14e-10  1.70e-10
  109   110     1  2.38e-09  1.89e-09  1.50e-09  1.19e-09  9.44e-10  7.48e-10  5.92e-10  4.69e-10  3.71e-10  2.95e-10  2.35e-10  1.87e-10  1.49e-10  1.18e-10  9.42e-11  7.49e-11
  110   111     1  6.60e-10  5.24e-10  4.16e-10  3.30e-10  2.61e-10  2.07e-10  1.64e-10  1.30e-10  1.03e-10  8.14e-11  6.46e-11  5.12e-11  4.04e-11  3.16e-11  2.47e-11  1.92e-11
  111     3     2  2.93e-06  2.31e-06  1.83e-06  1.44e-06  1.12e-06  8.73e-07  6.74e-07  5.19e-07  4.01e-07  3.14e-07  2.49e-07  1.96e-07  1.48e-07  1.06e-07  7.25e-08  4.80e-08
  112     4     2  1.19e-06  9.33e-07  7.29e-07  5.65e-07  4.33e-07  3.26e-07  2.42e-07  1.78e-07  1.33e-07  1.05e-07  8.83e-08  7.62e-08  6.31e-08  4.82e-08  3.38e-08  2.23e-08
  113     5     2  8.66e-07  6.81e-07  5.33e-07  4.14e-07  3.18e-07  2.40e-07  1.78e-07  1.31e-07  9.67e-08  7.43e-08  6.07e-08  5.11e-08  4.17e-08  3.15e-08  2.18e-08  1.41e-08
  114     6     2  4.79e-07  3.82e-07  3.06e-07  2.46e-07  1.98e-07  1.60e-07  1.29e-07  1.02e-07  7.88e-08  5.81e-08  4.07e-08  2.77e-08  1.83e-08  1.18e-08  7.45e-09  4.70e-09
  115     7     2  5.21e-07  4.17e-07  3.35e-07  2.71e-07  2.20e-07  1.79e-07  1.45e-07  1.16e-07  9.00e-08  6.61e-08  4.60e-08  3.10e-08  2.03e-08  1.30e-08  8.18e-09  5.13e-09
  116     8     2  4.66e-07  3.73e-07  2.99e-07  2.42e-07  1.96e-07  1.60e-07  1.30e-07  1.04e-07  8.11e-08  6.05e-08  4.31e-08  2.97e-08  1.99e-08  1.29e-08  8.31e-09  5.35e-09
  117     9     2  3.66e-07  2.91e-07  2.32e-07  1.85e-07  1.48e-07  1.18e-07  9.38e-08  7.32e-08  5.54e-08  4.00e-08  2.74e-08  1.82e-08  1.18e-08  7.45e-09  4.59e-09  2.80e-09
  118    10     2  1.40e-06  1.10e-06  8.66e-07  6.74e-07  5.19e-07  3.94e-07  2.94e-07  2.15e-07  1.55e-07  1.11e-07  8.01e-08  5.71e-08  3.93e-08  2.60e-08  1.65e-08  1.02e-08
  119    11     2  4.99e-06  3.94e-06  3.10e-06  2.42e-06  1.88e-06  1.43e-06  1.08e-06  7.92e-07  5.67e-07  3.96e-07  2.72e-07  1.83e-07  1.22e-07  7.85e-08  4.94e-08  3.05e-08
  120    12     2  3.77e-07  2.94e-07  2.27e-07  1.73e-07  1.29e-07  9.41e-08  6.72e-08  4.81e-08  3.64e-08  3.03e-08  2.66e-08  2.23e-08  1.71e-08  1.19e-08  7.78e-09  4.83e-09
  121    13     2  2.58e-07  2.02e-07  1.57e-07  1.20e-07  9.08e-08  6.71e-08  4.86e-08  3.50e-08  2.61e-08  2.11e-08  1.80e-08  1.49e-08  1.12e-08  7.66e-09  4.90e-09  3.00e-09
  122    14     2  2.39e-07  1.91e-07  1.53e-07  1.23e-07  9.90e-08  8.07e-08  6.65e-08  5.55e-08  4.66e-08  3.88e-08  3.12e-08  2.39e-08  1.71e-08  1.17e-08  7.75e-09  5.10e-09
  123    15     2  1.07e-07  8.55e-08  6.87e-08  5.56e-08  4.53e-08  3.75e-08  3.15e-08  2.68e-08  2.30e-08  1.94e-08  1.58e-08  1.21e-08  8.57e-09  5.72e-09  3.66e-09  2.29e-09
  124    16     2  3.15e-07  2.51e-07  2.00e-07  1.60e-07  1.29e-07  1.04e-07  8.53e-08  7.06e-08  5.90e-08  4.90e-08  3.95e-08  3.03e-08  2.19e-08  1.51e-08  1.01e-08  6.73e-09
  125    17     2  9.79e-08  7.76e-08  6.14e-08  4.85e-08  3.82e-08  2.99e-08  2.33e-08  1.79e-08  1.37e-08  1.04e-08  7.85e-09  5.94e-09  4.51e-09  3.43e-09  2.62e-09  2.01e-09
  126    18     2  8.04e-08  6.37e-08  5.03e-08  3.97e-08  3.11e-08  2.43e-08  1.89e-08  1.46e-08  1.12e-08  8.63e-09  6.66e-09  5.15e-09  3.99e-09  3.09e-09  2.39e-09  1.86e-09
  127    19     2  1.02e-07  8.06e-08  6.36e-08  5.00e-08  3.90e-08  3.02e-08  2.32e-08  1.76e-08  1.33e-08  9.91e-09  7.39e-09  5.50e-09  4.09e-09  3.05e-09  2.29e-09  1.74e-09
  128    20     2  5.70e-08  4.53e-08  3.59e-08  2.85e-08  2.26e-08  1.79e-08  1.41e-08  1.11e-08  8.76e-09  6.90e-09  5.46e-09  4.37e-09  3.54e-09  2.87e-09  2.30e-09  1.84e-09
  129    21     2  5.71e-08  4.53e-08  3.59e-08  2.84e-08  2.24e-08  1.77e-08  1.39e-08  1.09e-08  8.48e-09  6.62e-09  5.20e-09  4.12e-09  3.31e-09  2.66e-09  2.13e-09  1.70e-09
  130    22     2  7.08e-08  5.62e-08  4.45e-08  3.53e-08  2.79e-08  2.20e-08  1.74e-08  1.36e-08  1.07e-08  8.39e-09  6.62e-09  5.28e-09  4.26e-09  3.44e-09  2.77e-09  2.22e-09
  131    23     2  3.47e-08  2.76e-08  2.19e-08  1.74e-08  1.38e-08  1.09e-08  8.67e-09  6.86e-09  5.42e-09  4.28e-09  3.40e-09  2.72e-09  2.19e-09  1.77e-09  1.41e-09  1.12e-09
  132    24     2  3.72e-08  3.00e-08  2.44e-08  2.00e-08  1.67e-08  1.41e-08  1.20e-08  1.03e-08  8.75e-09  7.29e-09  5.94e-09  4.81e-09  3.88e-09  3.11e-09  2.48e-09  1.97e-09
  133    25     2  7.09e-08  5.64e-08  4.50e-08  3.59e-08  2.87e-08  2.30e-08  1.85e-08  1.50e-08  1.21e-08  9.70e-09  7.78e-09  6.21e-09  4.94e-09  3.91e-09  3.09e-09  2.44e-09
  134    26     2  4.67e-08  3.71e-08  2.95e-08  2.34e-08  1.86e-08  1.48e-08  1.17e-08  9.33e-09  7.42e-09  5.90e-09  4.69e-09  3.70e-09  2.90e-09  2.25e-09  1.75e-09  1.36e-09
  135    27     2  6.16e-08  4.90e-08  3.89e-08  3.10e-08  2.47e-08  1.97e-08  1.57e-08  1.25e-08  1.00e-08  8.04e-09  6.44e-09  5.14e-09  4.10e-09  3.28e-09  2.62e-09  2.09e-09
  136    28     2  1.19e-08  9.75e-09  8.09e-09  6.84e-09  5.95e-09  5.32e-09  4.91e-09  4.65e-09  4.44e-09  4.21e-09  3.89e-09  3.46e-09  2.97e-09  2.48e-09  2.04e-09  1.65e-09
  137    29     2  4.70e-08  3.75e-08  3.01e-08  2.42e-08  1.95e-08  1.59e-08  1.31e-08  1.08e-08  8.96e-09  7.41e-09  6.08e-09  4.93e-09  3.97e-09  3.18e-09  2.54e-09  2.02e-09
  138    30     2  4.16e-08  3.32e-08  2.65e-08  2.12e-08  1.71e-08  1.38e-08  1.12e-08  9.18e-09  7.54e-09  6.19e-09  5.08e-09  4.14e-09  3.36e-09  2.71e-09  2.17e-09  1.73e-09
  139    31     2  3.26e-08  2.59e-08  2.06e-08  1.64e-08  1.31e-08  1.04e-08  8.34e-09  6.70e-09  5.42e-09  4.41e-09  3.60e-09  2.95e-09  2.40e-09  1.95e-09  1.57e-09  1.25e-09
  140    32     2  5.10e-08  4.06e-08  3.23e-08  2.58e-08  2.06e-08  1.66e-08  1.34e-08  1.09e-08  8.90e-09  7.32e-09  6.02e-09  4.91e-09  3.97e-09  3.19e-09  2.56e-09  2.05e-09
  141    33     2  6.02e-08  4.78e-08  3.80e-08  3.02e-08  2.40e-08  1.91e-08  1.52e-08  1.22e-08  9.74e-09  7.81e-09  6.26e-09  4.99e-09  3.95e-09  3.13e-09  2.48e-09  1.97e-09
  142    34     2  6.65e-08  5.28e-08  4.20e-08  3.35e-08  2.67e-08  2.13e-08  1.71e-08  1.37e-08  1.11e-08  8.97e-09  7.27e-09  5.88e-09  4.73e-09  3.80e-09  3.05e-09  2.45e-09
  143    35     2  3.40e-08  2.70e-08  2.16e-08  1.72e-08  1.38e-08  1.11e-08  8.92e-09  7.23e-09  5.89e-09  4.80e-09  3.90e-09  3.15e-09  2.53e-09  2.02e-09  1.62e-09  1.29e-09
  144    36     2  1.71e-06  1.36e-06  1.08e-06  8.55e-07  6.77e-07  5.35e-07  4.23e-07  3.33e-07  2.63e-07  2.09e-07  1.68e-07  1.39e-07  1.20e-07  1.07e-07  9.78e-08  9.06e-08
  145    37     2  3.91e-06  3.10e-06  2.46e-06  1.95e-06  1.54e-06  1.21e-06  9.56e-07  7.52e-07  5.93e-07  4.72e-07  3.84e-07  3.25e-07  2.87e-07  2.64e-07  2.48e-07  2.33e-07
  146    38     2  4.31e-06  3.41e-06  2.70e-06  2.13e-06  1.67e-06  1.31e-06  1.02e-06  7.90e-07  6.10e-07  4.75e-07  3.79e-07  3.17e-07  2.81e-07  2.60e-07  2.46e-07  2.32e-07
  147    39     2  1.71e-06  1.34e-06  1.05e-06  8.03e-07  6.07e-07  4.46e-07  3.16e-07  2.13e-07  1.36e-07  8.30e-08  4.94e-08  2.93e-08  1.76e-08  1.09e-08  6.94e-09  4.57e-09
  148    40     2  1.46e-06  1.14e-06  8.86e-07  6.77e-07  5.06e-07  3.67e-07  2.54e-07  1.65e-07  1.00e-07  5.70e-08  3.13e-08  1.68e-08  8.92e-09  4.81e-09  2.69e-09  1.59e-09
  149    41     2  2.92e-07  2.29e-07  1.78e-07  1.36e-07  1.03e-07  7.55e-08  5.41e-08  3.78e-08  2.61e-08  1.83e-08  1.30e-08  9.29e-09  6.67e-09  4.81e-09  3.50e-09  2.58e-09
  150    42     2  5.81e-06  4.60e-06  3.63e-06  2.86e-06  2.24e-06  1.75e-06  1.36e-06  1.06e-06  8.29e-07  6.64e-07  5.49e-07  4.69e-07  4.15e-07  3.80e-07  3.57e-07  3.39e-07
  151    43     2  2.76e-06  2.18e-06  1.72e-06  1.34e-06  1.05e-06  8.11e-07  6.25e-07  4.82e-07  3.75e-07  2.98e-07  2.44e-07  2.09e-07  1.86e-07  1.72e-07  1.61e-07  1.53e-07
  152    44     2  7.25e-07  5.70e-07  4.45e-07  3.46e-07  2.65e-07  2.01e-07  1.51e-07  1.13e-07  8.48e-08  6.52e-08  5.18e-08  4.31e-08  3.74e-08  3.36e-08  3.09e-08  2.88e-08
  153    45     2  1.69e-07  1.31e-07  1.01e-07  7.68e-08  5.69e-08  4.08e-08  2.82e-08  1.88e-08  1.23e-08  8.25e-09  5.68e-09  3.95e-09  2.79e-09  2.01e-09  1.49e-09  1.12e-09
  154    46     2  7.54e-08  5.86e-08  4.49e-08  3.38e-08  2.48e-08  1.75e-08  1.18e-08  7.57e-09  4.77e-09  3.09e-09  2.08e-09  1.41e-09  9.89e-10  7.22e-10  5.48e-10  4.27e-10
  155    47     2  1.15e-06  9.13e-07  7.26e-07  5.77e-07  4.60e-07  3.67e-07  2.93e-07  2.35e-07  1.90e-07  1.56e-07  1.31e-07  1.13e-07  1.03e-07  9.56e-08  9.01e-08  8.48e-08
  156    48     2  2.58e-06  2.05e-06  1.63e-06  1.30e-06  1.03e-06  8.23e-07  6.59e-07  5.31e-07  4.31e-07  3.56e-07  3.02e-07  2.64e-07  2.42e-07  2.29e-07  2.20e-07  2.10e-07
  157    49     2  1.12e-07  8.87e-08  6.97e-08  5.46e-08  4.24e-08  3.26e-08  2.48e-08  1.87e-08  1.40e-08  1.05e-08  7.85e-09  5.90e-09  4.40e-09  3.26e-09  2.41e-09  1.79e-09
  158    50     2  1.70e-07  1.35e-07  1.08e-07  8.58e-08  6.84e-08  5.46e-08  4.35e-08  3.45e-08  2.70e-08  2.09e-08  1.61e-08  1.23e-08  9.23e-09  6.78e-09  4.93e-09  3.59e-09
  159    51     2  2.99e-07  2.38e-07  1.89e-07  1.50e-07  1.20e-07  9.55e-08  7.60e-08  6.04e-08  4.77e-08  3.72e-08  2.87e-08  2.18e-08  1.64e-08  1.21e-08  8.76e-09  6.28e-09
  160    52     2  1.75e-07  1.39e-07  1.11e-07  8.80e-08  7.01e-08  5.58e-08  4.44e-08  3.52e-08  2.78e-08  2.17e-08  1.67e-08  1.27e-08  9.53e-09  7.00e-09  5.04e-09  3.60e-09
  161    53     2  2.19e-08  1.72e-08  1.35e-08  1.05e-08  8.13e-09  6.19e-09  4.64e-09  3.42e-09  2.48e-09  1.77e-09  1.24e-09  8.46e-10  5.60e-10  3.63e-10  2.35e-10  1.54e-10
  162    54     2  1.41e-07  1.12e-07  8.86e-08  7.02e-08  5.55e-08  4.39e-08  3.45e-08  2.70e-08  2.10e-08  1.62e-08  1.24e-08  9.35e-09  6.94e-09  5.03e-09  3.58e-09  2.53e-09
  163    55     2  5.05e-07  4.01e-07  3.19e-07  2.53e-07  2.01e-07  1.59e-07  1.26e-07  9.93e-08  7.78e-08  6.03e-08  4.61e-08  3.48e-08  2.60e-08  1.89e-08  1.35e-08  9.52e-09
  164    56     2  1.56e-07  1.24e-07  9.84e-08  7.79e-08  6.17e-08  4.87e-08  3.83e-08  3.00e-08  2.33e-08  1.80e-08  1.37e-08  1.04e-08  7.68e-09  5.57e-09  3.96e-09  2.80e-09
  165    57     2  2.39e-08  1.89e-08  1.49e-08  1.17e-08  9.17e-09  7.12e-09  5.48e-09  4.18e-09  3.18e-09  2.42e-09  1.84e-09  1.38e-09  1.01e-09  7.25e-10  5.12e-10  3.61e-10
  166    58     2  1.50e-07  1.19e-07  9.49e-08  7.54e-08  6.00e-08  4.77e-08  3.79e-08  3.01e-08  2.39e-08  1.88e-08  1.47e-08  1.14e-08  8.64e-09  6.42e-09  4.67e-09  3.36e-09
  167    59     2  2.59e-07  2.06e-07  1.63e-07  1.30e-07  1.03e-07  8.20e-08  6.52e-08  5.18e-08  4.10e-08  3.23e-08  2.53e-08  1.95e-08  1.49e-08  1.11e-08  8.06e-09  5.80e-09
  168    60     2  9.09e-09  7.21e-09  5.73e-09  4.54e-09  3.60e-09  2.85e-09  2.25e-09  1.78e-09  1.39e-09  1.08e-09  8.25e-10  6.11e-10  4.36e-10  3.02e-10  2.02e-10  1.29e-10
  169    61     2  2.16e-08  1.72e-08  1.37e-08  1.09e-08  8.69e-09  6.97e-09  5.62e-09  4.57e-09  3.77e-09  3.15e-09  2.66e-09  2.27e-09  1.97e-09  1.72e-09  1.49e-09  1.28e-09
  170    62     2  1.15e-08  9.13e-09  7.28e-09  5.82e-09  4.67e-09  3.76e-09  3.05e-09  2.48e-09  2.02e-09  1.65e-09  1.35e-09  1.11e-09  9.29e-10  7.81e-10  6.56e-10  5.47e-10
  171    63     2  1.86e-08  1.48e-08  1.18e-08  9.42e-09  7.53e-09  6.04e-09  4.87e-09  3.95e-09  3.23e-09  2.67e-09  2.24e-09  1.91e-09  1.66e-09  1.45e-09  1.27e-09  1.10e-09
  172    64     2  2.10e-08  1.67e-08  1.33e-08  1.06e-08  8.52e-09  6.86e-09  5.56e-09  4.54e-09  3.74e-09  3.12e-09  2.64e-09  2.27e-09  1.98e-09  1.74e-09  1.53e-09  1.32e-09
  173    65     2  2.30e-08  1.84e-08  1.47e-08  1.17e-08  9.41e-09  7.59e-09  6.15e-09  5.01e-09  4.10e-09  3.37e-09  2.79e-09  2.34e-09  2.01e-09  1.73e-09  1.48e-09  1.25e-09
  174    66     2  1.92e-08  1.53e-08  1.23e-08  9.82e-09  7.91e-09  6.41e-09  5.22e-09  4.28e-09  3.52e-09  2.90e-09  2.41e-09  2.04e-09  1.76e-09  1.54e-09  1.35e-09  1.16e-09
  175    67     2  2.53e-08  2.02e-08  1.61e-08  1.28e-08  1.03e-08  8.29e-09  6.70e-09  5.44e-09  4.44e-09  3.65e-09  3.02e-09  2.54e-09  2.18e-09  1.89e-09  1.63e-09  1.39e-09
  176    68     2  4.42e-09  3.53e-09  2.83e-09  2.27e-09  1.84e-09  1.49e-09  1.21e-09  9.89e-10  7.97e-10  6.33e-10  4.95e-10  3.87e-10  3.06e-10  2.42e-10  1.91e-10  1.51e-10
  177    69     2  9.11e-09  7.24e-09  5.76e-09  4.58e-09  3.64e-09  2.89e-09  2.28e-09  1.77e-09  1.35e-09  9.90e-10  7.08e-10  5.07e-10  3.71e-10  2.78e-10  2.11e-10  1.62e-10
  178    70     2  9.26e-09  7.36e-09  5.86e-09  4.67e-09  3.71e-09  2.95e-09  2.33e-09  1.83e-09  1.40e-09  1.04e-09  7.49e-10  5.40e-10  3.98e-10  2.99e-10  2.28e-10  1.75e-10
  179    71     2  7.69e-09  6.11e-09  4.85e-09  3.85e-09  3.05e-09  2.41e-09  1.89e-09  1.46e-09  1.10e-09  7.99e-10  5.65e-10  4.00e-10  2.92e-10  2.18e-10  1.65e-10  1.26e-10
  180    72     2  8.23e-09  6.56e-09  5.24e-09  4.20e-09  3.37e-09  2.72e-09  2.19e-09  1.75e-09  1.39e-09  1.08e-09  8.23e-10  6.32e-10  4.95e-10  3.93e-10  3.14e-10  2.51e-10
  181    73     2  9.87e-09  7.87e-09  6.29e-09  5.04e-09  4.05e-09  3.26e-09  2.63e-09  2.11e-09  1.67e-09  1.29e-09  9.87e-10  7.59e-10  5.94e-10  4.72e-10  3.77e-10  3.01e-10
  182    74     2  7.50e-09  5.99e-09  4.80e-09  3.86e-09  3.12e-09  2.53e-09  2.06e-09  1.68e-09  1.36e-09  1.08e-09  8.47e-10  6.67e-10  5.32e-10  4.27e-10  3.43e-10  2.75e-10
  183    75     2  7.27e-09  5.78e-09  4.61e-09  3.67e-09  2.93e-09  2.34e-09  1.86e-09  1.46e-09  1.13e-09  8.48e-10  6.25e-10  4.63e-10  3.53e-10  2.76e-10  2.18e-10  1.74e-10
  184    76     2  2.39e-09  1.91e-09  1.54e-09  1.24e-09  1.01e-09  8.28e-10  6.85e-10  5.69e-10  4.72e-10  3.90e-10  3.21e-10  2.67e-10  2.25e-10  1.90e-10  1.59e-10  1.31e-10
  185    77     2  1.74e-09  1.39e-09  1.12e-09  9.07e-10  7.40e-10  6.11e-10  5.08e-10  4.25e-10  3.54e-10  2.92e-10  2.36e-10  1.89e-10  1.50e-10  1.18e-10  9.24e-11  7.21e-11
  186    78     2  2.19e-09  1.75e-09  1.41e-09  1.14e-09  9.33e-10  7.69e-10  6.40e-10  5.35e-10  4.46e-10  3.68e-10  2.98e-10  2.38e-10  1.89e-10  1.49e-10  1.17e-10  9.09e-11
  187    79     2  2.01e-09  1.60e-09  1.29e-09  1.04e-09  8.38e-10  6.84e-10  5.62e-10  4.63e-10  3.81e-10  3.12e-10  2.54e-10  2.09e-10  1.73e-10  1.43e-10  1.18e-10  9.66e-11
  188    80     2  5.48e-09  4.36e-09  3.49e-09  2.79e-09  2.24e-09  1.81e-09  1.46e-09  1.18e-09  9.43e-10  7.47e-10  5.87e-10  4.66e-10  3.76e-10  3.04e-10  2.46e-10  1.98e-10
  189    81     2  4.04e-09  3.22e-09  2.57e-09  2.06e-09  1.65e-09  1.33e-09  1.08e-09  8.67e-10  6.93e-10  5.49e-10  4.31e-10  3.42e-10  2.76e-10  2.25e-10  1.83e-10  1.48e-10
  190    82     2  6.30e-09  5.02e-09  4.01e-09  3.21e-09  2.58e-09  2.08e-09  1.68e-09  1.35e-09  1.08e-09  8.59e-10  6.76e-10  5.36e-10  4.32e-10  3.50e-10  2.83e-10  2.28e-10
  191    83     2  3.56e-09  2.84e-09  2.27e-09  1.81e-09  1.46e-09  1.18e-09  9.49e-10  7.66e-10  6.13e-10  4.85e-10  3.82e-10  3.03e-10  2.44e-10  1.97e-10  1.59e-10  1.28e-10
  192    84     2  9.30e-09  7.39e-09  5.86e-09  4.65e-09  3.69e-09  2.93e-09  2.32e-09  1.84e-09  1.45e-09  1.15e-09  9.15e-10  7.26e-10  5.74e-10  4.53e-10  3.57e-10  2.81e-10
  193    85     2  8.18e-09  6.49e-09  5.16e-09  4.09e-09  3.24e-09  2.57e-09  2.04e-09  1.61e-09  1.28e-09  1.01e-09  8.06e-10  6.41e-10  5.09e-10  4.04e-10  3.21e-10  2.55e-10
  194    86     2  9.54e-09  7.57e-09  6.01e-09  4.77e-09  3.78e-09  3.00e-09  2.37e-09  1.88e-09  1.49e-09  1.18e-09  9.40e-10  7.47e-10  5.93e-10  4.71e-10  3.74e-10  2.97e-10
  195    87     2  6.19e-09  4.91e-09  3.90e-09  3.10e-09  2.45e-09  1.95e-09  1.54e-09  1.22e-09  9.68e-10  7.68e-10  6.10e-10  4.84e-10  3.84e-10  3.04e-10  2.40e-10  1.90e-10
  196    88     2  6.89e-09  5.47e-09  4.34e-09  3.45e-09  2.73e-09  2.17e-09  1.72e-09  1.36e-09  1.08e-09  8.55e-10  6.78e-10  5.37e-10  4.25e-10  3.35e-10  2.63e-10  2.07e-10
