! iup ilow         Eup           freq            lam         Tex         tau          Tr         fup        flow      flux_K        flux        beta         Jnu    gup   glow         Aul         Bul         Blu q
!                    K             Hz         micron           K                       K                              K km/s   erg/cm2/s                     ...                       ...         ...         ...  
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -2.103E+01  -2.323E-20   0.000E+00   3.040E-15   1.234E-15   0.000E+00   0.000E+00   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!    12/    60:     1    1    1    3    4 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+18 =  Ncol_x
!  1.0000E+05 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02  -1.764E+04  -4.747E-01   1.072E+04   8.125E-02   6.313E-02   1.141E+04   6.038E-04   1.203E+00   1.591E-10    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 0
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -7.442E+01  -2.354E-09   1.979E-07   1.979E-12   1.201E-12   2.106E-07   1.149E-14   1.000E+00   8.538E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 0
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   6.105E+01   4.609E-11   2.401E-09   1.238E-14   1.487E-14   2.556E-09   1.490E-16   1.000E+00   8.538E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 0
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -2.100E+01  -3.392E-23   0.000E+00   4.435E-18   1.798E-18   0.000E+00   0.000E+00   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 0
!    13/    60:     1    1    1    4    1 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+19 =  Ncol_x
!  1.0000E+12 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   9.943E+02   2.307E+01   9.852E+02   2.205E-02   1.747E-02   1.049E+03   5.549E-05   6.477E-02   4.092E-11    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02   1.387E+03   2.051E-02   2.796E+01   2.826E-05   2.227E-05   2.976E+01   1.624E-06   9.924E-01   4.783E-13    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   9.978E+02   1.084E-01   1.015E+02   5.521E-05   4.964E-05   1.081E+02   6.299E-06   9.605E-01   1.850E-12   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02   7.718E+01   2.161E-09   1.471E-07   6.031E-05   7.711E-05   1.566E-07   9.299E-15   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!    14/    60:     1    1    1    4    2 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+19 =  Ncol_x
!  1.0000E+10 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   1.029E+03   2.430E+01   1.020E+03   2.405E-02   1.904E-02   1.086E+03   5.747E-05   6.152E-02   4.253E-11    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -1.946E+02  -6.590E-04   1.345E-01   1.345E-07   9.514E-08   1.432E-01   7.809E-09   1.000E+00   3.139E-15    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   2.347E+02   7.350E-04   1.656E-01   8.538E-08   8.163E-08   1.763E-01   1.028E-08   9.997E-01   3.796E-15   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02   3.467E+00   5.146E-09   3.211E-10   1.692E-07   4.018E-05   3.418E-10   2.030E-17   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!    15/    60:     1    1    1    4    3 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+19 =  Ncol_x
!  1.0000E+07 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02  -9.183E+03  -4.911E+00   1.239E+06   4.379E-02   3.399E-02   1.319E+06   6.977E-02   1.317E+01   4.968E-09    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -1.028E+02  -2.517E-06   2.826E-04   2.827E-10   1.837E-10   3.008E-04   1.641E-11   1.000E+00   8.586E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   1.074E+03   5.022E-08   5.348E-05   2.756E-11   2.475E-11   5.693E-05   3.319E-12   1.000E+00   8.538E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
